272.022	-6986.82	0.00369292	-0.00888479	3772.56	5150.55	
274.02	-6986.62	0.0037479	-0.00901459	3770.82	5151.57	
276.017	-6986.42	0.0038033	-0.00914533	3769.07	5152.58	
278.015	-6986.23	0.00385912	-0.009277	3767.33	5153.59	
280.012	-6986.03	0.00391535	-0.0094096	3765.58	5154.6	
282.01	-6985.83	0.00397201	-0.00954315	3763.83	5155.61	
284.007	-6985.62	0.00402909	-0.00967763	3762.09	5156.61	
286.004	-6985.42	0.00408658	-0.00981304	3760.34	5157.62	
288.001	-6985.22	0.0041445	-0.00994939	3758.59	5158.62	
289.998	-6985.01	0.00420284	-0.0100867	3756.83	5159.62	
291.996	-6984.8	0.0042616	-0.0102249	3755.08	5160.63	
293.993	-6984.59	0.00432078	-0.010364	3753.33	5161.62	
295.99	-6984.38	0.00438038	-0.0105041	3751.58	5162.62	
297.986	-6984.17	0.00444041	-0.0106452	3749.82	5163.62	
299.983	-6983.96	0.00450086	-0.0107871	3748.06	5164.61	
301.98	-6983.74	0.00456173	-0.01093	3746.31	5165.61	
303.977	-6983.53	0.00462302	-0.0110738	3744.55	5166.6	
305.973	-6983.31	0.00468474	-0.0112186	3742.79	5167.59	
307.97	-6983.09	0.00474688	-0.0113643	3741.03	5168.58	
309.966	-6982.87	0.00480944	-0.0115109	3739.27	5169.57	
311.963	-6982.65	0.00487243	-0.0116585	3737.51	5170.56	
313.959	-6982.42	0.00493584	-0.011807	3735.74	5171.54	
315.956	-6982.2	0.00499968	-0.0119564	3733.98	5172.53	
317.952	-6981.97	0.00506394	-0.0121067	3732.21	5173.51	
319.948	-6981.74	0.00512863	-0.012258	3730.45	5174.49	
321.944	-6981.51	0.00519374	-0.0124103	3728.68	5175.47	
323.94	-6981.28	0.00525928	-0.0125634	3726.91	5176.45	
325.936	-6981.05	0.00532524	-0.0127175	3725.14	5177.43	
327.932	-6980.82	0.00539163	-0.0128726	3723.37	5178.4	
329.928	-6980.58	0.00545845	-0.0130285	3721.6	5179.38	
331.924	-6980.35	0.00552569	-0.0131854	3719.83	5180.35	
333.92	-6980.11	0.00559336	-0.0133432	3718.05	5181.32	
335.915	-6979.87	0.00566146	-0.013502	3716.28	5182.29	
337.911	-6979.63	0.00572998	-0.0136617	3714.5	5183.26	
339.906	-6979.39	0.00579894	-0.0138223	3712.73	5184.23	
341.902	-6979.14	0.00586832	-0.0139838	3710.95	5185.19	
343.897	-6978.9	0.00593813	-0.0141463	3709.17	5186.16	
345.893	-6978.65	0.00600837	-0.0143097	3707.39	5187.12	
347.888	-6978.4	0.00607904	-0.0144741	3705.61	5188.08	
349.883	-6978.15	0.00615014	-0.0146394	3703.83	5189.04	
351.878	-6977.9	0.00622167	-0.0148056	3702.05	5190	
353.873	-6977.65	0.00629362	-0.0149727	3700.27	5190.96	
355.868	-6977.4	0.00636601	-0.0151408	3698.48	5191.92	
357.863	-6977.14	0.00643883	-0.0153098	3696.7	5192.87	
359.858	-6976.89	0.00651208	-0.0154797	3694.91	5193.82	
361.853	-6976.63	0.00658576	-0.0156506	3693.12	5194.78	
363.847	-6976.37	0.00665987	-0.0158224	3691.33	5195.73	
365.842	-6976.11	0.00673442	-0.0159951	3689.54	5196.68	
367.836	-6975.85	0.00680939	-0.0161688	3687.75	5197.62	
369.831	-6975.58	0.0068848	-0.0163434	3685.96	5198.57	
371.825	-6975.32	0.00696064	-0.0165189	3684.17	5199.51	
373.819	-6975.05	0.00703691	-0.0166954	3682.38	5200.46	
375.814	-6974.78	0.00711362	-0.0168727	3680.58	5201.4	
377.808	-6974.51	0.00719076	-0.0170511	3678.79	5202.34	
379.802	-6974.24	0.00726833	-0.0172303	3676.99	5203.28	
381.796	-6973.97	0.00734634	-0.0174105	3675.19	5204.22	
383.79	-6973.7	0.00742478	-0.0175916	3673.4	5205.15	
385.783	-6973.42	0.00750366	-0.0177736	3671.6	5206.09	
387.777	-6973.15	0.00758297	-0.0179566	3669.8	5207.02	
389.771	-6972.87	0.00766272	-0.0181404	3668	5207.95	
391.764	-6972.59	0.0077429	-0.0183253	3666.19	5208.89	
393.758	-6972.31	0.00782352	-0.018511	3664.39	5209.81	
395.751	-6972.03	0.00790457	-0.0186977	3662.59	5210.74	
397.745	-6971.74	0.00798606	-0.0188853	3660.78	5211.67	
399.738	-6971.46	0.00806799	-0.0190738	3658.97	5212.59	
401.731	-6971.17	0.00815035	-0.0192633	3657.17	5213.52	
403.724	-6970.88	0.00823315	-0.0194537	3655.36	5214.44	
405.717	-6970.59	0.00831639	-0.019645	3653.55	5215.36	
407.71	-6970.3	0.00840007	-0.0198372	3651.74	5216.28	
409.703	-6970.01	0.00848418	-0.0200304	3649.93	5217.2	
411.696	-6969.71	0.00856873	-0.0202245	3648.12	5218.12	
413.688	-6969.42	0.00865372	-0.0204196	3646.3	5219.03	
415.681	-6969.12	0.00873915	-0.0206155	3644.49	5219.94	
417.673	-6968.83	0.00882502	-0.0208124	3642.67	5220.86	
419.666	-6968.53	0.00891133	-0.0210102	3640.86	5221.77	
421.658	-6968.23	0.00899808	-0.021209	3639.04	5222.68	
423.65	-6967.92	0.00908526	-0.0214086	3637.22	5223.59	
425.643	-6967.62	0.00917289	-0.0216092	3635.4	5224.49	
427.635	-6967.31	0.00926096	-0.0218108	3633.58	5225.4	
429.627	-6967.01	0.00934947	-0.0220132	3631.76	5226.3	
431.619	-6966.7	0.00943842	-0.0222166	3629.94	5227.2	
433.61	-6966.39	0.00952782	-0.0224209	3628.12	5228.1	
435.602	-6966.08	0.00961765	-0.0226261	3626.29	5229	
437.594	-6965.77	0.00970793	-0.0228323	3624.47	5229.9	
439.585	-6965.45	0.00979865	-0.0230394	3622.64	5230.8	
441.577	-6965.14	0.00988981	-0.0232474	3620.81	5231.7	
443.568	-6964.82	0.00998141	-0.0234563	3618.99	5232.59	
445.559	-6964.5	0.0100735	-0.0236662	3617.16	5233.48	
447.55	-6964.18	0.010166	-0.023877	3615.33	5234.37	
449.542	-6963.86	0.0102589	-0.0240887	3613.5	5235.26	
451.533	-6963.54	0.0103523	-0.0243014	3611.67	5236.15	
453.523	-6963.22	0.0104461	-0.024515	3609.83	5237.04	
455.514	-6962.89	0.0105404	-0.0247294	3608	5237.92	
457.505	-6962.56	0.0106351	-0.0249449	3606.16	5238.81	
459.495	-6962.24	0.0107302	-0.0251612	3604.33	5239.69	
461.486	-6961.91	0.0108258	-0.0253785	3602.49	5240.57	
463.476	-6961.58	0.0109219	-0.0255967	3600.65	5241.45	
465.467	-6961.24	0.0110184	-0.0258158	3598.81	5242.33	
467.457	-6960.91	0.0111153	-0.0260359	3596.97	5243.21	
469.447	-6960.57	0.0112127	-0.0262568	3595.13	5244.08	
471.437	-6960.24	0.0113105	-0.0264787	3593.29	5244.96	
473.427	-6959.9	0.0114088	-0.0267016	3591.45	5245.83	
475.417	-6959.56	0.0115076	-0.0269253	3589.6	5246.7	
477.406	-6959.22	0.0116067	-0.02715	3587.76	5247.57	
479.396	-6958.88	0.0117064	-0.0273756	3585.91	5248.44	
481.385	-6958.53	0.0118064	-0.0276021	3584.07	5249.3	
483.375	-6958.19	0.011907	-0.0278296	3582.22	5250.17	
485.364	-6957.84	0.0120079	-0.0280579	3580.37	5251.03	
487.353	-6957.49	0.0121094	-0.0282872	3578.52	5251.9	
489.342	-6957.14	0.0122112	-0.0285174	3576.67	5252.76	
491.331	-6956.79	0.0123136	-0.0287486	3574.82	5253.62	
493.32	-6956.44	0.0124163	-0.0289807	3572.97	5254.47	
495.309	-6956.08	0.0125196	-0.0292136	3571.11	5255.33	
497.298	-6955.73	0.0126232	-0.0294476	3569.26	5256.19	
499.286	-6955.37	0.0127274	-0.0296824	3567.4	5257.04	
501.275	-6955.01	0.0128319	-0.0299182	3565.55	5257.89	
503.263	-6954.65	0.012937	-0.0301548	3563.69	5258.74	
505.252	-6954.29	0.0130424	-0.0303924	3561.83	5259.59	
507.24	-6953.93	0.0131484	-0.030631	3559.97	5260.44	
509.228	-6953.57	0.0132548	-0.0308704	3558.11	5261.29	
511.216	-6953.2	0.0133616	-0.0311108	3556.25	5262.13	
513.204	-6952.83	0.0134689	-0.0313521	3554.39	5262.98	
515.192	-6952.47	0.0135766	-0.0315943	3552.52	5263.82	
517.179	-6952.1	0.0136848	-0.0318375	3550.66	5264.66	
519.167	-6951.72	0.0137935	-0.0320815	3548.8	5265.5	
521.154	-6951.35	0.0139026	-0.0323265	3546.93	5266.34	
523.142	-6950.98	0.0140122	-0.0325724	3545.06	5267.18	
525.129	-6950.6	0.0141222	-0.0328193	3543.19	5268.01	
527.116	-6950.23	0.0142326	-0.033067	3541.33	5268.85	
529.103	-6949.85	0.0143436	-0.0333157	3539.46	5269.68	
531.09	-6949.47	0.0144549	-0.0335653	3537.59	5270.51	
533.077	-6949.09	0.0145668	-0.0338158	3535.71	5271.34	
535.063	-6948.7	0.0146791	-0.0340673	3533.84	5272.17	
537.05	-6948.32	0.0147918	-0.0343196	3531.97	5272.99	
539.036	-6947.93	0.014905	-0.0345729	3530.09	5273.82	
541.023	-6947.55	0.0150187	-0.0348271	3528.22	5274.64	
543.009	-6947.16	0.0151328	-0.0350823	3526.34	5275.46	
544.995	-6946.77	0.0152474	-0.0353383	3524.46	5276.29	
546.981	-6946.38	0.0153625	-0.0355953	3522.58	5277.1	
548.967	-6945.98	0.015478	-0.0358532	3520.7	5277.92	
550.953	-6945.59	0.0155939	-0.036112	3518.82	5278.74	
552.938	-6945.19	0.0157103	-0.0363717	3516.94	5279.55	
554.924	-6944.8	0.0158272	-0.0366324	3515.06	5280.37	
556.909	-6944.4	0.0159445	-0.0368939	3513.18	5281.18	
558.895	-6944	0.0160623	-0.0371564	3511.29	5281.99	
560.88	-6943.6	0.0161806	-0.0374199	3509.41	5282.8	
562.865	-6943.19	0.0162993	-0.0376842	3507.52	5283.61	
564.85	-6942.79	0.0164185	-0.0379494	3505.63	5284.41	
566.835	-6942.38	0.0165381	-0.0382156	3503.74	5285.22	
568.82	-6941.98	0.0166582	-0.0384827	3501.85	5286.02	
570.804	-6941.57	0.0167788	-0.0387507	3499.96	5286.82	
572.789	-6941.16	0.0168998	-0.0390197	3498.07	5287.62	
574.773	-6940.75	0.0170213	-0.0392895	3496.18	5288.42	
576.758	-6940.33	0.0171433	-0.0395603	3494.29	5289.22	
578.742	-6939.92	0.0172657	-0.039832	3492.39	5290.02	
580.726	-6939.5	0.0173886	-0.0401046	3490.5	5290.81	
582.71	-6939.09	0.0175119	-0.0403781	3488.6	5291.6	
584.693	-6938.67	0.0176357	-0.0406525	3486.71	5292.4	
586.677	-6938.25	0.01776	-0.0409279	3484.81	5293.19	
588.661	-6937.83	0.0178847	-0.0412042	3482.91	5293.98	
590.644	-6937.4	0.0180099	-0.0414814	3481.01	5294.76	
592.627	-6936.98	0.0181356	-0.0417595	3479.11	5295.55	
594.611	-6936.55	0.0182617	-0.0420386	3477.21	5296.33	
596.594	-6936.13	0.0183883	-0.0423185	3475.3	5297.12	
598.577	-6935.7	0.0185153	-0.0425994	3473.4	5297.9	
600.559	-6935.27	0.0186429	-0.0428812	3471.5	5298.68	
602.542	-6934.84	0.0187709	-0.0431639	3469.59	5299.46	
604.525	-6934.4	0.0188993	-0.0434475	3467.68	5300.24	
606.507	-6933.97	0.0190282	-0.0437321	3465.78	5301.01	
608.489	-6933.53	0.0191576	-0.0440175	3463.87	5301.79	
610.471	-6933.1	0.0192875	-0.0443039	3461.96	5302.56	
612.454	-6932.66	0.0194178	-0.0445912	3460.05	5303.33	
614.435	-6932.22	0.0195486	-0.0448794	3458.14	5304.1	
616.417	-6931.77	0.0196799	-0.0451686	3456.22	5304.87	
618.399	-6931.33	0.0198116	-0.0454586	3454.31	5305.64	
620.381	-6930.89	0.0199438	-0.0457496	3452.4	5306.4	
622.362	-6930.44	0.0200765	-0.0460415	3450.48	5307.17	
624.343	-6929.99	0.0202097	-0.0463343	3448.57	5307.93	
626.324	-6929.54	0.0203433	-0.046628	3446.65	5308.69	
628.305	-6929.09	0.0204774	-0.0469227	3444.73	5309.45	
630.286	-6928.64	0.0206119	-0.0472182	3442.81	5310.21	
632.267	-6928.19	0.020747	-0.0475147	3440.89	5310.96	
634.248	-6927.73	0.0208825	-0.0478121	3438.97	5311.72	
636.228	-6927.28	0.0210184	-0.0481104	3437.05	5312.47	
638.209	-6926.82	0.0211549	-0.0484096	3435.13	5313.22	
640.189	-6926.36	0.0212918	-0.0487098	3433.2	5313.97	
642.169	-6925.9	0.0214292	-0.0490108	3431.28	5314.72	
644.149	-6925.44	0.021567	-0.0493128	3429.35	5315.47	
646.129	-6924.98	0.0217054	-0.0496157	3427.43	5316.22	
648.109	-6924.51	0.0218442	-0.0499195	3425.5	5316.96	
650.088	-6924.05	0.0219835	-0.0502242	3423.57	5317.7	
652.068	-6923.58	0.0221232	-0.0505298	3421.64	5318.45	
654.047	-6923.11	0.0222635	-0.0508364	3419.71	5319.19	
656.026	-6922.64	0.0224042	-0.0511438	3417.78	5319.92	
658.005	-6922.17	0.0225453	-0.0514522	3415.85	5320.66	
659.984	-6921.69	0.022687	-0.0517615	3413.91	5321.4	
661.963	-6921.22	0.0228291	-0.0520717	3411.98	5322.13	
663.941	-6920.74	0.0229717	-0.0523828	3410.04	5322.86	
665.92	-6920.26	0.0231148	-0.0526949	3408.11	5323.6	
667.898	-6919.79	0.0232584	-0.0530078	3406.17	5324.33	
669.876	-6919.3	0.0234024	-0.0533217	3404.23	5325.05	
671.854	-6918.82	0.0235469	-0.0536365	3402.3	5325.78	
673.832	-6918.34	0.0236919	-0.0539522	3400.36	5326.51	
675.81	-6917.85	0.0238374	-0.0542688	3398.41	5327.23	
677.788	-6917.37	0.0239834	-0.0545863	3396.47	5327.95	
679.765	-6916.88	0.0241298	-0.0549047	3394.53	5328.67	
681.743	-6916.39	0.0242767	-0.0552241	3392.59	5329.39	
683.72	-6915.9	0.0244241	-0.0555444	3390.64	5330.11	
685.697	-6915.41	0.0245719	-0.0558655	3388.7	5330.83	
687.674	-6914.91	0.0247203	-0.0561876	3386.75	5331.54	
689.651	-6914.42	0.0248691	-0.0565106	3384.8	5332.25	
691.627	-6913.92	0.0250184	-0.0568346	3382.86	5332.97	
693.604	-6913.42	0.0251682	-0.0571594	3380.91	5333.68	
695.58	-6912.93	0.0253185	-0.0574852	3378.96	5334.39	
697.556	-6912.42	0.0254692	-0.0578118	3377	5335.09	
699.532	-6911.92	0.0256204	-0.0581394	3375.05	5335.8	
701.508	-6911.42	0.0257721	-0.0584679	3373.1	5336.5	
703.484	-6910.91	0.0259243	-0.0587973	3371.15	5337.21	
705.46	-6910.41	0.026077	-0.0591276	3369.19	5337.91	
707.435	-6909.9	0.0262302	-0.0594588	3367.24	5338.61	
709.41	-6909.39	0.0263838	-0.059791	3365.28	5339.31	
711.386	-6908.88	0.0265379	-0.060124	3363.32	5340	
713.361	-6908.37	0.0266926	-0.060458	3361.36	5340.7	
715.336	-6907.85	0.0268476	-0.0607928	3359.4	5341.4	
717.31	-6907.34	0.0270032	-0.0611286	3357.44	5342.09	
719.285	-6906.82	0.0271593	-0.0614653	3355.48	5342.78	
721.259	-6906.3	0.0273158	-0.0618029	3353.52	5343.47	
723.234	-6905.78	0.0274729	-0.0621415	3351.56	5344.16	
725.208	-6905.26	0.0276304	-0.0624809	3349.59	5344.84	
727.182	-6904.74	0.0277884	-0.0628212	3347.63	5345.53	
729.156	-6904.22	0.0279469	-0.0631625	3345.66	5346.21	
731.129	-6903.69	0.0281059	-0.0635047	3343.69	5346.89	
733.103	-6903.16	0.0282653	-0.0638477	3341.73	5347.58	
735.076	-6902.64	0.0284253	-0.0641917	3339.76	5348.25	
737.049	-6902.11	0.0285857	-0.0645366	3337.79	5348.93	
739.022	-6901.58	0.0287466	-0.0648824	3335.82	5349.61	
740.995	-6901.04	0.028908	-0.0652292	3333.84	5350.28	
742.968	-6900.51	0.02907	-0.0655768	3331.87	5350.96	
744.941	-6899.97	0.0292323	-0.0659254	3329.9	5351.63	
746.913	-6899.44	0.0293952	-0.0662748	3327.92	5352.3	
748.885	-6898.9	0.0295586	-0.0666252	3325.95	5352.97	
750.857	-6898.36	0.0297224	-0.0669765	3323.97	5353.64	
752.829	-6897.82	0.0298868	-0.0673287	3322	5354.3	
754.801	-6897.27	0.0300516	-0.0676818	3320.02	5354.97	
756.773	-6896.73	0.030217	-0.0680358	3318.04	5355.63	
758.744	-6896.19	0.0303828	-0.0683907	3316.06	5356.29	
760.716	-6895.64	0.0305491	-0.0687465	3314.08	5356.95	
762.687	-6895.09	0.0307159	-0.0691033	3312.1	5357.61	
764.658	-6894.54	0.0308832	-0.0694609	3310.11	5358.26	
766.629	-6893.99	0.031051	-0.0698195	3308.13	5358.92	
768.599	-6893.44	0.0312193	-0.0701789	3306.14	5359.57	
770.57	-6892.88	0.031388	-0.0705393	3304.16	5360.23	
772.54	-6892.33	0.0315573	-0.0709006	3302.17	5360.88	
774.511	-6891.77	0.0317271	-0.0712628	3300.18	5361.53	
776.481	-6891.21	0.0318973	-0.0716259	3298.2	5362.17	
778.451	-6890.65	0.0320681	-0.0719899	3296.21	5362.82	
780.42	-6890.09	0.0322393	-0.0723549	3294.22	5363.47	
782.39	-6889.53	0.032411	-0.0727207	3292.23	5364.11	
784.359	-6888.96	0.0325833	-0.0730874	3290.23	5364.75	
786.328	-6888.4	0.032756	-0.0734551	3288.24	5365.39	
788.298	-6887.83	0.0329292	-0.0738237	3286.25	5366.03	
790.266	-6887.26	0.0331029	-0.0741931	3284.25	5366.67	
792.235	-6886.69	0.0332772	-0.0745635	3282.26	5367.3	
794.204	-6886.12	0.0334519	-0.0749348	3280.26	5367.94	
796.172	-6885.54	0.0336271	-0.075307	3278.26	5368.57	
798.14	-6884.97	0.0338028	-0.0756801	3276.26	5369.2	
800.108	-6884.39	0.033979	-0.0760541	3274.26	5369.83	
802.076	-6883.82	0.0341557	-0.076429	3272.26	5370.46	
804.044	-6883.24	0.0343329	-0.0768048	3270.26	5371.08	
806.012	-6882.66	0.0345106	-0.0771816	3268.26	5371.71	
807.979	-6882.08	0.0346888	-0.0775592	3266.26	5372.33	
809.946	-6881.49	0.0348675	-0.0779378	3264.25	5372.96	
811.913	-6880.91	0.0350467	-0.0783172	3262.25	5373.58	
813.88	-6880.32	0.0352264	-0.0786976	3260.24	5374.2	
815.847	-6879.73	0.0354066	-0.0790789	3258.24	5374.81	
